*** SOLVE walking (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   8  4.405e+04  5.217e+04  1.749e-01  6.819e+03  1.000e-09  1.000e-09  1.0000  1.749e-01  0.000e+00  0.000e+00  3.636e+03 -1.722e+04  2.840e+04  7.538e+03
   9  3.346e+04  4.777e+04  6.324e-01  4.234e+04  1.000e-09  1.000e-09  0.5000  8.276e-02  0.000e+00  0.000e+00  1.588e+04  1.058e+04  2.384e+04  2.651e+04
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  2.877e+04  3.250e+04  3.595e-01  2.078e+04  1.000e-09  1.000e-09  1.0000  2.087e-02  0.000e+00  0.000e+00  1.034e+04  4.692e+03  2.139e+04  1.574e+04
  11  2.614e+04  3.268e+04  2.321e-01  1.213e+04  1.000e-09  1.000e-09  0.2500  1.575e-02  0.000e+00  0.000e+00  2.654e+03  2.633e+03  3.186e+03  4.762e+03
  12  2.534e+04  3.120e+04  1.363e-01  6.912e+03  1.000e-09  1.000e-09  0.1250  1.868e-02  0.000e+00  0.000e+00  8.100e+02  7.952e+02  6.952e+02 -1.232e+02
  13  2.448e+04  3.138e+04  1.102e-01  5.397e+03  1.000e-09  1.000e-09  0.2500  3.348e-02  0.000e+00  0.000e+00  1.181e+03  8.687e+02  4.170e+02 -2.186e+03
  14  2.325e+04  2.902e+04  7.490e-02  3.485e+03  1.000e-09  1.000e-09  0.5000  5.587e-02  0.000e+00  0.000e+00  1.307e+03  1.222e+03  1.515e+02 -1.088e+03
  15  2.301e+04  2.518e+04  4.197e-02  1.225e+03  1.000e-09  1.000e-09  1.0000  4.197e-02  0.000e+00  0.000e+00  6.127e+02  2.401e+02  1.330e+03  9.570e+02
  16  2.267e+04  2.279e+04  1.706e-02  7.694e+02  1.000e-09  1.000e-09  1.0000  4.769e-03  0.000e+00  0.000e+00  3.868e+02  3.423e+02  1.346e+03  1.302e+03
  17  2.261e+04  2.263e+04  2.866e-03  1.308e+02  1.000e-09  1.000e-09  1.0000  1.012e-03  0.000e+00  0.000e+00  6.479e+01  6.441e+01  1.377e+02  1.373e+02
  18  2.260e+04  2.261e+04  2.061e-04  5.675e+00  1.000e-09  1.000e-09  1.0000  2.061e-04  0.000e+00  0.000e+00  2.413e+00  2.402e+00  1.023e+01  1.022e+01
  19  2.260e+04  2.260e+04  1.588e-04  6.724e-01  1.000e-09  1.000e-09  1.0000  1.588e-04  0.000e+00  0.000e+00 -4.765e-02 -5.516e-02  1.817e-01  1.741e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  2.260e+04  2.260e+04  1.646e-04  6.092e-01  1.000e-09  1.000e-09  1.0000  1.646e-04  0.000e+00  0.000e+00 -2.758e-02 -3.436e-02 -4.157e-02 -4.835e-02
  21  2.260e+04  2.260e+04  1.529e-04  5.721e-01  1.000e-09  1.000e-09  1.0000  1.529e-04  0.000e+00  0.000e+00 -1.524e-02 -2.148e-02 -9.896e-04 -7.230e-03
  22  2.260e+04  2.260e+04  1.447e-04  5.461e-01  1.000e-09  1.000e-09  1.0000  1.447e-04  0.000e+00  0.000e+00 -8.503e-03 -1.434e-02 -3.532e-03 -9.373e-03
  23  2.260e+04  2.260e+04  1.376e-04  5.247e-01  1.000e-09  1.000e-09  1.0000  1.376e-04  0.000e+00  0.000e+00 -5.700e-03 -1.128e-02 -3.562e-03 -9.140e-03
  24  2.260e+04  2.260e+04  1.313e-04  5.071e-01  1.000e-09  1.000e-09  1.0000  1.313e-04  0.000e+00  0.000e+00 -3.661e-03 -8.982e-03 -2.704e-03 -8.025e-03
  25  2.260e+04  2.260e+04  1.261e-04  4.904e-01  1.000e-09  1.000e-09  1.0000  1.261e-04  0.000e+00  0.000e+00 -3.168e-03 -8.310e-03 -2.774e-03 -7.916e-03
  26  2.260e+04  2.260e+04  1.212e-04  4.757e-01  1.000e-09  1.000e-09  1.0000  1.212e-04  0.000e+00  0.000e+00 -2.363e-03 -7.304e-03 -2.177e-03 -7.117e-03
  27  2.260e+04  2.260e+04  1.170e-04  4.609e-01  1.000e-09  1.000e-09  1.0000  1.170e-04  0.000e+00  0.000e+00 -2.427e-03 -7.224e-03 -2.348e-03 -7.145e-03
  28  2.260e+04  2.260e+04  1.129e-04  4.475e-01  1.000e-09  1.000e-09  1.0000  1.129e-04  0.000e+00  0.000e+00 -1.964e-03 -6.588e-03 -1.925e-03 -6.549e-03
  29  2.260e+04  2.260e+04  1.094e-04  4.339e-01  1.000e-09  1.000e-09  1.0000  1.094e-04  0.000e+00  0.000e+00 -2.146e-03 -6.644e-03 -2.129e-03 -6.627e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  2.260e+04  2.260e+04  1.058e-04  4.213e-01  1.000e-09  1.000e-09  1.0000  1.058e-04  0.000e+00  0.000e+00 -1.792e-03 -6.135e-03 -1.783e-03 -6.126e-03
  31  2.260e+04  2.260e+04  1.026e-04  4.086e-01  1.000e-09  1.000e-09  1.0000  1.026e-04  0.000e+00  0.000e+00 -1.985e-03 -6.214e-03 -1.982e-03 -6.210e-03
  32  2.260e+04  2.260e+04  9.938e-05  3.968e-01  1.000e-09  1.000e-09  1.0000  9.938e-05  0.000e+00  0.000e+00 -1.679e-03 -5.764e-03 -1.677e-03 -5.762e-03
  33  2.260e+04  2.260e+04  9.648e-05  3.848e-01  1.000e-09  1.000e-09  1.0000  9.648e-05  0.000e+00  0.000e+00 -1.860e-03 -5.839e-03 -1.859e-03 -5.838e-03
  34  2.260e+04  2.260e+04  9.348e-05  3.737e-01  1.000e-09  1.000e-09  1.0000  9.348e-05  0.000e+00  0.000e+00 -1.583e-03 -5.428e-03 -1.582e-03 -5.428e-03
  35  2.260e+04  2.260e+04  9.078e-05  3.624e-01  1.000e-09  1.000e-09  1.0000  9.078e-05  0.000e+00  0.000e+00 -1.747e-03 -5.493e-03 -1.747e-03 -5.493e-03
  36  2.260e+04  2.260e+04  8.799e-05  3.519e-01  1.000e-09  1.000e-09  1.0000  8.799e-05  0.000e+00  0.000e+00 -1.494e-03 -5.115e-03 -1.494e-03 -5.115e-03
  37  2.260e+04  2.260e+04  8.547e-05  3.413e-01  1.000e-09  1.000e-09  1.0000  8.547e-05  0.000e+00  0.000e+00 -1.643e-03 -5.170e-03 -1.643e-03 -5.170e-03
  38  2.260e+04  2.260e+04  8.285e-05  3.315e-01  1.000e-09  1.000e-09  1.0000  8.285e-05  0.000e+00  0.000e+00 -1.410e-03 -4.821e-03 -1.410e-03 -4.821e-03
  39  2.260e+04  2.260e+04  8.048e-05  3.215e-01  1.000e-09  1.000e-09  1.0000  8.048e-05  0.000e+00  0.000e+00 -1.545e-03 -4.867e-03 -1.545e-03 -4.867e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  2.260e+04  2.260e+04  7.802e-05  3.122e-01  1.000e-09  1.000e-09  1.0000  7.802e-05  0.000e+00  0.000e+00 -1.331e-03 -4.543e-03 -1.331e-03 -4.543e-03
  41  2.260e+04  2.260e+04  7.579e-05  3.028e-01  1.000e-09  1.000e-09  1.0000  7.579e-05  0.000e+00  0.000e+00 -1.453e-03 -4.581e-03 -1.453e-03 -4.581e-03
  42  2.260e+04  2.260e+04  7.348e-05  2.940e-01  1.000e-09  1.000e-09  1.0000  7.348e-05  0.000e+00  0.000e+00 -1.256e-03 -4.282e-03 -1.256e-03 -4.282e-03
  43  2.260e+04  2.260e+04  7.138e-05  2.852e-01  1.000e-09  1.000e-09  1.0000  7.138e-05  0.000e+00  0.000e+00 -1.366e-03 -4.312e-03 -1.366e-03 -4.312e-03
  44  2.260e+04  2.260e+04  6.921e-05  2.769e-01  1.000e-09  1.000e-09  1.0000  6.921e-05  0.000e+00  0.000e+00 -1.185e-03 -4.035e-03 -1.185e-03 -4.035e-03
  45  2.260e+04  2.260e+04  6.723e-05  2.686e-01  1.000e-09  1.000e-09  1.0000  6.723e-05  0.000e+00  0.000e+00 -1.285e-03 -4.059e-03 -1.285e-03 -4.059e-03
  46  2.260e+04  2.260e+04  6.518e-05  2.608e-01  1.000e-09  1.000e-09  1.0000  6.518e-05  0.000e+00  0.000e+00 -1.118e-03 -3.803e-03 -1.118e-03 -3.803e-03
  47  2.260e+04  2.260e+04  6.332e-05  2.530e-01  1.000e-09  1.000e-09  1.0000  6.332e-05  0.000e+00  0.000e+00 -1.208e-03 -3.821e-03 -1.208e-03 -3.821e-03
  48  2.260e+04  2.260e+04  6.139e-05  2.457e-01  1.000e-09  1.000e-09  1.0000  6.139e-05  0.000e+00  0.000e+00 -1.055e-03 -3.583e-03 -1.055e-03 -3.583e-03
  49  2.260e+04  2.260e+04  5.964e-05  2.383e-01  1.000e-09  1.000e-09  1.0000  5.964e-05  0.000e+00  0.000e+00 -1.136e-03 -3.597e-03 -1.136e-03 -3.597e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  50  2.260e+04  2.260e+04  5.783e-05  2.314e-01  1.000e-09  1.000e-09  1.0000  5.783e-05  0.000e+00  0.000e+00 -9.955e-04 -3.377e-03 -9.955e-04 -3.377e-03
  51  2.260e+04  2.260e+04  5.617e-05  2.244e-01  1.000e-09  1.000e-09  1.0000  5.617e-05  0.000e+00  0.000e+00 -1.069e-03 -3.387e-03 -1.069e-03 -3.387e-03
  52  2.260e+04  2.260e+04  5.446e-05  2.179e-01  1.000e-09  1.000e-09  1.0000  5.446e-05  0.000e+00  0.000e+00 -9.392e-04 -3.182e-03 -9.392e-04 -3.182e-03
  53  2.260e+04  2.260e+04  5.290e-05  2.114e-01  1.000e-09  1.000e-09  1.0000  5.290e-05  0.000e+00  0.000e+00 -1.005e-03 -3.188e-03 -1.005e-03 -3.188e-03
  54  2.260e+04  2.260e+04  5.130e-05  2.053e-01  1.000e-09  1.000e-09  1.0000  5.130e-05  0.000e+00  0.000e+00 -8.859e-04 -2.998e-03 -8.859e-04 -2.998e-03
