*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  67  8.387e+01  9.237e+01  1.672e+01  1.206e+01  1.000e-09  1.000e-09  0.0312  2.739e-04  0.000e+00  1.672e+01  3.711e-01  2.027e-01  3.790e-01  4.541e-01
  68  8.401e+01  9.203e+01  1.573e+01  1.175e+01  1.000e-09  1.000e-09  0.2500  3.098e-04  0.000e+00  1.573e+01  2.576e+00 -1.358e-01  2.702e+00  3.695e-01
  69  8.250e+01  9.248e+01  1.554e+01  1.392e+01  1.000e-09  1.000e-09  0.1250  2.991e-04  0.000e+00  1.554e+01  1.633e+00  1.506e+00  1.648e+00  1.625e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  70  8.218e+01  9.073e+01  1.516e+01  1.208e+01  1.000e-09  1.000e-09  0.0312  2.915e-04  0.000e+00  1.516e+01  3.717e-01  3.240e-01  3.785e-01  5.414e-01
  71  8.148e+01  8.950e+01  1.456e+01  1.150e+01  1.000e-09  1.000e-09  0.0625  2.798e-04  0.000e+00  1.456e+01  6.964e-01  6.969e-01  7.170e-01  1.026e+00
  72  8.138e+01  8.907e+01  1.436e+01  1.073e+01  1.000e-09  1.000e-09  0.0156  2.758e-04  0.000e+00  1.436e+01  1.663e-01  1.040e-01  1.680e-01  2.121e-01
  73  8.016e+01  8.772e+01  1.410e+01  1.059e+01  1.000e-09  1.000e-09  0.1250  2.624e-04  0.000e+00  1.410e+01  1.242e+00  1.214e+00  1.260e+00  1.355e+00
  74  7.912e+01  8.533e+01  1.349e+01  8.916e+00  1.000e-09  1.000e-09  0.1250  2.465e-04  0.000e+00  1.349e+01  1.046e+00  1.048e+00  1.081e+00  1.325e+00
  75  7.853e+01  8.597e+01  1.277e+01  1.084e+01  1.000e-09  1.000e-09  0.0625  2.337e-04  0.000e+00  1.277e+01  6.565e-01  5.858e-01  6.827e-01  1.005e+00
