*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  21  6.783e+03  6.784e+03  1.983e-04  2.616e+00  1.000e-09  1.000e-09  1.0000  2.493e-05  0.000e+00  1.035e-12  1.345e+00  1.163e+00  9.172e+00  8.990e+00
  22  6.783e+03  6.783e+03  7.012e-05  9.583e-01  1.000e-09  1.000e-09  1.0000  1.270e-06  0.000e+00  1.399e-13  4.757e-01  1.521e-01  1.121e+00  7.971e-01
  23  6.783e+03  6.783e+03  4.385e-05  5.945e-01  1.000e-09  1.000e-09  1.0000  8.081e-08  0.000e+00  3.275e-13  2.975e-01  3.023e-01  6.954e-01  7.002e-01
  24  6.783e+03  6.783e+03  2.186e-06  2.969e-02  1.000e-09  1.000e-09  1.0000  3.997e-08  0.000e+00  4.802e-14  1.483e-02  1.484e-02  2.553e-02  2.555e-02
  25  6.783e+03  6.783e+03  2.561e-09  3.728e-05  1.000e-09  1.000e-09  1.0000  3.864e-10  0.000e+00  2.990e-14  1.737e-05  1.756e-05  5.206e-03  5.206e-03
*** SOLVE (OdynSQP) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  1.232e+03  1.232e+03  3.810e+00  9.373e+00  1.000e-09  1.000e-09  0.2500  1.856e-01  0.000e+00  7.595e-02 -2.918e+02 -1.212e+03 -2.918e+02 -1.212e+03
   1  1.229e+03  1.229e+03  2.080e+00  3.007e+02  1.000e-09  1.000e-09  0.0156  1.828e-01  0.000e+00  7.476e-02  4.000e+00  2.765e+00  4.000e+00  2.765e+00
   2  1.229e+03  1.229e+03  2.354e+00  1.142e+02  1.000e-09  1.000e-09  0.0156  1.801e-01  0.000e+00  7.359e-02  1.050e+00  4.145e-01  1.050e+00  4.145e-01
   3  1.571e+03  1.571e+03  1.993e+00  3.335e+01  1.000e-09  1.000e-09  0.1250  1.647e-01  0.000e+00  6.445e-02 -5.261e+01 -3.428e+02 -5.261e+01 -3.428e+02
   4  6.592e+03  6.592e+03  5.531e-01  6.170e+02  1.000e-09  1.000e-09  0.5000  1.466e-01  0.000e+00  3.284e-02 -1.066e+03 -5.021e+03 -1.066e+03 -5.021e+03
   5  6.502e+03  6.656e+03  8.080e-02  4.734e+03  1.000e-09  1.000e-09  0.5000  6.424e-02  0.000e+00  1.656e-02  1.243e+03  8.996e+01  1.337e+03  2.778e+02
   6  6.462e+03  6.631e+03  5.991e-02  2.540e+03  1.000e-09  1.000e-09  0.2500  4.748e-02  0.000e+00  1.243e-02  4.863e+02  3.990e+01  5.010e+02  9.873e+01
   7  6.363e+03  6.426e+03  5.043e-02  1.298e+03  1.000e-09  1.000e-09  0.2500  3.545e-02  0.000e+00  9.329e-03  2.232e+02  9.990e+01  2.286e+02  1.212e+02
   8  6.346e+03  6.373e+03  4.341e-02  8.287e+02  1.000e-09  1.000e-09  0.1250  3.094e-02  0.000e+00  8.164e-03  8.633e+01  1.680e+01  8.683e+01  2.079e+01
   9  6.311e+03  6.323e+03  6.217e-02  4.872e+02  1.000e-09  1.000e-09  0.1250  2.702e-02  0.000e+00  7.144e-03  4.716e+01  3.462e+01  4.738e+01  3.636e+01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  7.627e+03  7.630e+03  6.607e-02  1.299e+02  1.000e-09  1.000e-09  1.0000  1.790e-02  0.000e+00  3.264e-05 -5.040e+02 -1.316e+03 -5.011e+02 -1.313e+03
  11  7.076e+03  7.691e+03  1.177e-01  1.666e+03  1.000e-09  1.000e-09  1.0000  9.275e-03  0.000e+00  2.344e-08  8.327e+02  5.512e+02  1.407e+03  1.126e+03
  12  6.795e+03  7.033e+03  4.290e-02  5.814e+02  1.000e-09  1.000e-09  1.0000  5.305e-03  0.000e+00  5.798e-10  2.916e+02  2.812e+02  4.699e+02  4.595e+02
  13  6.783e+03  6.786e+03  1.798e-03  2.423e+01  1.000e-09  1.000e-09  1.0000  1.464e-04  0.000e+00  4.221e-10  1.220e+01  1.199e+01  1.280e+02  1.278e+02
  14  6.783e+03  6.783e+03  2.965e-05  3.958e-01  1.000e-09  1.000e-09  1.0000  1.389e-05  0.000e+00  3.191e-10  2.012e-01  2.012e-01  1.689e+00  1.689e+00
  15  6.783e+03  6.783e+03  2.008e-06  1.826e-03  1.000e-09  1.000e-09  1.0000  2.008e-06  0.000e+00  1.647e-11  8.759e-04  8.756e-04  6.755e-02  6.755e-02
  16  6.783e+03  6.783e+03  7.191e-09  4.929e-07  1.000e-09  1.000e-09  1.0000  7.188e-09  0.000e+00  3.332e-12  4.404e-09  4.906e-09  5.615e-03  5.615e-03
Target CoM position =  [0.1034 0.0023 0.5183]
Reached CoM position =  [0.1034 0.0023 0.5183]
