*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  23  1.126e-01  1.322e-01  1.262e+01  6.549e-02  1.000e-07  1.000e-07  1.0000  1.262e+01  0.000e+00  3.840e-12  2.622e-02  2.622e-02  4.499e-02  4.499e-02
  24  1.257e-01  1.288e-01  4.004e+00  1.482e-02  2.000e-08  2.000e-08  1.0000  4.004e+00  0.000e+00  1.899e-11 -1.309e-02 -1.309e-02 -6.391e-03 -6.391e-03
  25  1.387e-01  1.438e-01  1.300e+01  1.003e-02  2.000e-07  2.000e-07  1.0000  1.300e+01  0.000e+00  5.816e-12 -1.304e-02 -1.304e-02 -1.654e-02 -1.654e-02
  26  1.285e-01  1.332e-01  4.191e+00  2.547e-02  4.000e-08  4.000e-08  1.0000  4.191e+00  0.000e+00  2.040e-11  1.024e-02  1.024e-02  2.016e-02  2.016e-02
  27  1.262e-01  1.314e-01  6.563e+00  1.965e-02  8.000e-09  8.000e-09  1.0000  6.563e+00  0.000e+00  9.518e-12  2.308e-03  2.308e-03  4.421e-04  4.421e-04
  28  1.327e-01  1.403e-01  1.930e+01  8.834e-03  8.000e-08  8.000e-08  1.0000  1.930e+01  0.000e+00  1.389e-11 -6.535e-03 -6.535e-03 -1.155e-02 -1.155e-02
  29  1.317e-01  1.328e-01  5.760e+00  1.057e-02  8.000e-07  8.000e-07  1.0000  5.760e+00  0.000e+00  2.724e-12  1.017e-03  1.017e-03  3.681e-03  3.681e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  1.323e-01  1.325e-01  1.329e+00  3.878e-03  8.000e-06  8.000e-06  1.0000  1.329e+00  0.000e+00  1.790e-12 -6.339e-04 -6.339e-04 -1.982e-04 -1.982e-04
  31  1.371e-01  1.371e-01  1.294e-01  4.651e-03  8.000e-05  8.000e-05  1.0000  1.294e-01  0.000e+00  2.936e-13 -4.800e-03 -4.800e-03 -4.741e-03 -4.741e-03
  32  1.375e-01  1.375e-01  7.502e-04  3.569e-04  8.000e-04  8.000e-04  1.0000  7.502e-04  0.000e+00  2.311e-15 -3.579e-04 -3.579e-04 -3.547e-04 -3.547e-04
  33  1.375e-01  1.375e-01  2.470e-06  2.813e-06  8.000e-03  8.000e-03  1.0000  1.835e-06  0.000e+00  7.426e-16  2.810e-06  2.810e-06  6.814e-06  6.814e-06
  34  1.375e-01  1.375e-01  3.433e-07  3.906e-07  8.000e-02  8.000e-02  1.0000  1.729e-08  0.000e+00  2.261e-17  3.905e-07  3.905e-07  9.431e-07  9.431e-07
  35  1.375e-01  1.375e-01  3.456e-08  3.931e-08  8.000e-01  8.000e-01  1.0000  1.726e-10  0.000e+00  9.479e-19  3.931e-08  3.931e-08  4.451e-08  4.451e-08
  36  1.375e-01  1.375e-01  3.458e-09  3.933e-09  8.000e+00  8.000e+00  1.0000  1.720e-12  0.000e+00  3.641e-17  3.933e-09  3.933e-09  3.985e-09  3.985e-09
  37  1.375e-01  1.375e-01  3.458e-10  3.933e-10  8.000e+01  8.000e+01  1.0000  2.842e-14  0.000e+00  3.905e-17  3.933e-10  3.933e-10  3.939e-10  3.939e-10
*** SOLVE (HybridShoot: 33) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  4.578e-03  4.520e-01  2.944e+00  0.000e+00  1.000e-09  1.000e-09  0.0625  2.944e+00  0.000e+00  3.433e-12 -4.247e-03 -4.578e-03 -2.383e-03  2.525e-02
   1  1.009e-02  2.268e-01  2.852e+00  1.262e-01  1.000e-09  1.000e-09  0.0312  2.852e+00  0.000e+00  2.383e-12 -4.818e-03 -5.512e-03 -4.600e-03  1.479e-03
   2  1.893e-02  1.239e-01  2.763e+00  1.774e-01  1.000e-09  1.000e-09  0.0312  2.763e+00  0.000e+00  1.367e-12 -6.349e-03 -8.840e-03 -6.243e-03 -5.454e-03
   3  2.360e-02  7.527e-02  2.719e+00  2.354e-01  1.000e-09  1.000e-09  0.0156  2.719e+00  0.000e+00  1.759e-13 -3.893e-03 -4.673e-03 -3.880e-03 -3.852e-03
   4  2.945e-02  5.603e-02  2.799e+00  2.682e-01  1.000e-09  1.000e-09  0.0156  2.799e+00  0.000e+00  5.617e-13 -4.430e-03 -5.846e-03 -4.442e-03 -6.599e-03
   5  3.744e-02  5.598e-02  3.904e+00  3.008e-01  1.000e-09  1.000e-09  0.0156  3.904e+00  0.000e+00  1.437e-12 -4.987e-03 -7.991e-03 -5.069e-03 -1.324e-02
   6  4.744e-02  5.980e-02  5.204e+00  3.037e-01  1.000e-09  1.000e-09  0.0156  5.204e+00  0.000e+00  1.229e-12 -5.150e-03 -1.000e-02 -5.198e-03 -1.309e-02
   7  5.905e-02  6.534e-02  5.298e+00  1.271e-01  1.000e-09  1.000e-09  0.0312  5.298e+00  0.000e+00  1.850e-12 -5.985e-03 -1.161e-02 -5.989e-03 -1.172e-02
   8  5.697e-02  5.841e-02  2.434e+00  8.323e-02  1.000e-09  1.000e-09  0.0312  2.434e+00  0.000e+00  1.911e-12  1.217e-03  2.083e-03  1.270e-03  3.783e-03
   9  7.885e-02  9.295e-02  4.750e+01  2.370e-01  1.000e-09  1.000e-09  0.0312  4.750e+01  0.000e+00  1.770e-12 -8.717e-03 -2.188e-02 -9.135e-03 -3.526e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  9.283e-02  1.009e-01  5.443e+01  5.311e-03  1.000e-09  1.000e-09  0.1250  5.443e+01  0.000e+00  1.437e-12 -8.121e-03 -1.398e-02 -8.250e-03 -1.501e-02
  11  1.325e-01  1.361e-01  4.881e+01  3.981e-02  1.000e-09  1.000e-09  0.1250  4.881e+01  0.000e+00  8.155e-13 -8.420e-03 -3.963e-02 -8.368e-03 -3.921e-02
  12  1.857e-01  1.892e-01  9.444e+01  6.183e-02  1.000e-09  1.000e-09  1.0000  9.444e+01  0.000e+00  3.124e-12 -5.469e-02 -5.324e-02 -5.638e-02 -5.493e-02
  13  2.237e-01  3.472e-01  5.378e+01  2.987e-01  1.000e-09  1.000e-09  1.0000  5.378e+01  0.000e+00  9.650e-12  1.518e-01 -3.796e-02  2.452e-01  5.543e-02
  14  1.075e-01  2.292e-01  3.112e+01  3.705e-01  1.000e-09  1.000e-09  0.5000  3.112e+01  0.000e+00  3.121e-11  1.294e-01  1.161e-01  1.737e-01  2.047e-01
  15  1.022e-01  1.471e-01  2.295e+01  1.056e-01  1.000e-09  1.000e-09  0.5000  2.295e+01  0.000e+00  1.710e-11  2.847e-02  5.290e-03  3.646e-02  2.126e-02
  16  7.006e-02  1.537e-01  2.520e+01  1.306e-01  1.000e-09  1.000e-09  1.0000  2.520e+01  0.000e+00  4.847e-13  5.330e-02  3.219e-02  4.582e-02  2.471e-02
  17  1.557e-01  1.979e-01  2.544e+01  6.993e-02  1.000e-09  1.000e-09  1.0000  2.544e+01  0.000e+00  2.561e-12 -2.798e-02 -8.567e-02 -2.837e-02 -8.607e-02
  18  1.126e-01  2.447e-01  2.135e+01  2.216e-01  1.000e-09  1.000e-09  0.2500  2.135e+01  0.000e+00  2.057e-12  4.845e-02  4.316e-02  5.478e-02  6.848e-02
  19  7.750e-02  1.506e-01  1.388e+01  1.537e-01  1.000e-09  1.000e-09  0.2500  1.388e+01  0.000e+00  1.610e-12  3.373e-02  3.508e-02  4.357e-02  7.441e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  3.760e-02  8.596e-02  9.655e+00  9.867e-02  1.000e-09  1.000e-09  0.5000  9.655e+00  0.000e+00  1.220e-12  3.684e-02  3.990e-02  4.743e-02  6.109e-02
