*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  51  1.173e+02  1.486e+02  1.067e+02  4.580e+01  1.000e-09  1.000e-09  0.0625  1.750e-03  0.000e+00  1.067e+02  2.775e+00  4.264e-01  2.902e+00  2.460e+00
  52  1.173e+02  1.499e+02  1.050e+02  4.555e+01  1.000e-09  1.000e-09  0.0156  1.727e-03  0.000e+00  1.050e+02  7.062e-01  2.833e-02  7.142e-01  5.434e-01
  53  1.155e+02  1.444e+02  9.215e+01  4.533e+01  1.000e-09  1.000e-09  0.1250  1.619e-03  0.000e+00  9.215e+01  5.318e+00  1.831e+00  5.822e+00  5.861e+00
  54  1.170e+02  1.476e+02  8.640e+01  4.488e+01  1.000e-09  1.000e-09  0.0625  1.545e-03  0.000e+00  8.640e+01  2.719e+00 -1.573e+00  2.845e+00  4.573e-01
  55  1.164e+02  1.501e+02  8.126e+01  4.949e+01  1.000e-09  1.000e-09  0.0625  1.474e-03  0.000e+00  8.126e+01  2.998e+00  6.502e-01  3.131e+00  2.784e+00
  56  1.134e+02  1.467e+02  7.641e+01  4.891e+01  1.000e-09  1.000e-09  0.0625  1.405e-03  0.000e+00  7.640e+01  2.963e+00  2.962e+00  3.095e+00  5.076e+00
  57  1.142e+02  1.449e+02  7.407e+01  4.371e+01  1.000e-09  1.000e-09  0.0312  1.368e-03  0.000e+00  7.407e+01  1.345e+00 -7.799e-01  1.375e+00  1.890e-01
  58  1.128e+02  1.448e+02  7.180e+01  4.555e+01  1.000e-09  1.000e-09  0.0312  1.332e-03  0.000e+00  7.179e+01  1.402e+00  1.384e+00  1.433e+00  2.395e+00
  59  1.107e+02  1.401e+02  6.747e+01  4.317e+01  1.000e-09  1.000e-09  0.0625  1.270e-03  0.000e+00  6.747e+01  2.615e+00  2.106e+00  2.732e+00  3.989e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  60  1.083e+02  1.359e+02  6.340e+01  4.068e+01  1.000e-09  1.000e-09  0.0625  1.210e-03  0.000e+00  6.340e+01  2.464e+00  2.464e+00  2.575e+00  4.239e+00
  61  1.078e+02  1.338e+02  6.145e+01  3.707e+01  1.000e-09  1.000e-09  0.0312  1.179e-03  0.000e+00  6.145e+01  1.141e+00  4.208e-01  1.166e+00  1.246e+00
  62  1.035e+02  1.270e+02  5.429e+01  3.660e+01  1.000e-09  1.000e-09  0.1250  1.111e-03  0.000e+00  5.429e+01  4.293e+00  4.287e+00  4.679e+00  7.372e+00
  63  1.028e+02  1.229e+02  5.099e+01  2.944e+01  1.000e-09  1.000e-09  0.0625  1.062e-03  0.000e+00  5.099e+01  1.784e+00  7.421e-01  1.865e+00  2.042e+00
  64  1.021e+02  1.224e+02  4.941e+01  2.883e+01  1.000e-09  1.000e-09  0.0312  1.034e-03  0.000e+00  4.941e+01  8.870e-01  7.010e-01  9.072e-01  1.347e+00
  65  1.024e+02  1.223e+02  4.801e+01  2.818e+01  1.000e-09  1.000e-09  0.0312  1.008e-03  0.000e+00  4.801e+01  8.670e-01 -2.986e-01  8.852e-01  2.822e-01
