*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  97  9.921e-02  9.942e-02  1.020e-02  1.941e-04  2.000e-09  2.000e-09  1.0000  0.000e+00  0.000e+00  1.020e-02  6.394e-05  2.264e-05  1.148e-04  7.346e-05
  98  9.898e-02  9.949e-02  1.220e-02  5.686e-04  2.000e-08  2.000e-08  0.5000  1.814e-17  0.000e+00  1.220e-02  2.177e-04  2.307e-04  1.752e-04  1.458e-04
  99  9.895e-02  9.915e-02  9.377e-03  1.913e-04  4.000e-09  4.000e-09  1.0000  0.000e+00  0.000e+00  9.377e-03  6.398e-05  2.618e-05  1.238e-04  8.601e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 100  9.873e-02  9.927e-02  1.256e-02  5.299e-04  4.000e-08  4.000e-08  0.5000  1.725e-17  0.000e+00  1.256e-02  2.023e-04  2.160e-04  1.345e-04  8.054e-05
 101  9.872e-02  9.888e-02  7.509e-03  1.515e-04  8.000e-09  8.000e-09  1.0000  0.000e+00  0.000e+00  7.509e-03  4.095e-05  9.618e-06  1.484e-04  1.171e-04
 102  9.854e-02  9.913e-02  1.348e-02  4.555e-04  1.600e-09  1.600e-09  0.5000  1.386e-17  0.000e+00  1.348e-02  1.719e-04  1.861e-04  4.010e-05 -7.739e-05
 103  9.855e-02  9.868e-02  5.772e-03  9.908e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  5.772e-03  9.360e-06 -1.551e-05  1.794e-04  1.546e-04
 104  9.847e-02  9.879e-02  7.075e-03  3.865e-04  1.000e-09  1.000e-09  0.2500  2.074e-17  0.000e+00  7.075e-03  8.421e-05  8.784e-05  6.907e-05  2.730e-05
 105  9.845e-02  9.851e-02  2.389e-03  6.682e-05  1.000e-08  1.000e-08  1.0000  0.000e+00  0.000e+00  2.389e-03  1.870e-05  1.377e-05  1.276e-04  1.227e-04
 106  9.839e-02  9.848e-02  1.638e-03  1.645e-04  2.000e-09  2.000e-09  0.5000  1.838e-17  0.000e+00  1.638e-03  6.396e-05  5.953e-05  8.449e-05  1.006e-04
 107  9.836e-02  9.840e-02  1.331e-03  7.869e-05  1.000e-09  1.000e-09  1.0000  0.000e+00  0.000e+00  1.331e-03  3.911e-05  3.645e-05  4.957e-05  4.690e-05
 108  9.830e-02  9.843e-02  1.537e-03  1.451e-04  1.000e-08  1.000e-08  0.5000  1.870e-17  0.000e+00  1.537e-03  5.548e-05  5.180e-05  4.697e-05  3.478e-05
 109  9.828e-02  9.832e-02  9.716e-04  6.256e-05  1.000e-07  1.000e-07  1.0000  0.000e+00  0.000e+00  9.716e-04  2.756e-05  2.632e-05  5.088e-05  4.964e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 110  9.823e-02  9.834e-02  1.121e-03  1.270e-04  1.000e-06  1.000e-06  0.5000  2.192e-17  0.000e+00  1.121e-03  4.898e-05  4.606e-05  4.142e-05  3.093e-05
 111  9.822e-02  9.826e-02  8.548e-04  2.881e-05  1.000e-05  1.000e-05  1.0000  0.000e+00  0.000e+00  8.548e-04  1.581e-05  1.421e-05  2.929e-05  2.769e-05
 112  9.820e-02  9.821e-02  1.024e-04  1.449e-05  1.000e-04  1.000e-04  1.0000  0.000e+00  0.000e+00  1.024e-04  1.379e-05  1.342e-05  3.286e-05  3.249e-05
 113  9.820e-02  9.820e-02  1.584e-06  1.749e-06  1.000e-03  1.000e-03  1.0000  0.000e+00  0.000e+00  1.568e-06  1.739e-06  1.735e-06  4.186e-06  4.182e-06
*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  1.581e-02  2.046e-01  1.556e+01  1.118e-03  1.000e-09  1.000e-09  1.0000  1.556e+01  0.000e+00  6.239e-14 -1.351e-02 -1.334e-02 -1.707e-01 -1.705e-01
   1  6.998e-02  1.680e-01  1.616e+01  3.151e-02  1.000e-09  1.000e-09  1.0000  1.616e+01  0.000e+00  1.622e-11 -2.867e-02 -5.417e-02 -3.231e-02 -5.781e-02
   2  3.964e-02  4.785e-02  2.706e+00  5.079e-02  1.000e-09  1.000e-09  1.0000  2.706e+00  0.000e+00  5.049e-12  2.781e-02  3.033e-02  6.862e-02  7.114e-02
   3  1.869e-02  5.544e-02  4.045e+00  3.376e-02  1.000e-09  1.000e-09  1.0000  4.045e+00  0.000e+00  2.750e-12  1.721e-02  2.095e-02  5.039e-03  8.782e-03
   4  3.528e-02  5.092e-02  3.443e+00  3.633e-03  1.000e-09  1.000e-09  1.0000  3.443e+00  0.000e+00  8.840e-12 -1.684e-02 -1.658e-02 -1.411e-02 -1.385e-02
   5  6.049e-02  6.777e-02  3.204e+00  1.116e-02  1.000e-09  1.000e-09  1.0000  3.204e+00  0.000e+00  6.621e-12 -2.758e-02 -2.521e-02 -2.703e-02 -2.467e-02
   6  3.216e-02  9.162e-02  3.677e+00  7.061e-02  1.000e-09  1.000e-09  1.0000  3.677e+00  0.000e+00  2.914e-12  3.627e-02  2.832e-02  2.863e-02  2.068e-02
   7  2.473e-02  3.889e-02  1.752e+00  2.222e-02  1.000e-09  1.000e-09  1.0000  1.752e+00  0.000e+00  1.231e-11  5.792e-03  7.438e-03  2.136e-02  2.301e-02
   8  2.882e-02  3.014e-02  3.275e-01  1.474e-03  1.000e-09  1.000e-09  1.0000  3.275e-01  0.000e+00  1.218e-12 -4.160e-03 -4.093e-03  1.598e-03  1.665e-03
   9  2.647e-02  2.772e-02  1.224e-01  4.106e-03  1.000e-09  1.000e-09  1.0000  1.224e-01  0.000e+00  6.177e-12  2.345e-03  2.354e-03  4.444e-03  4.453e-03
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  2.566e-02  2.624e-02  6.121e-02  1.261e-03  1.000e-09  1.000e-09  1.0000  6.121e-02  0.000e+00  1.079e-11  8.120e-04  8.077e-04  1.392e-03  1.387e-03
  11  2.498e-02  2.588e-02  5.734e-02  1.159e-03  1.000e-09  1.000e-09  1.0000  5.734e-02  0.000e+00  1.215e-12  6.729e-04  6.823e-04  7.337e-04  7.430e-04
  12  2.465e-02  2.520e-02  6.675e-02  7.534e-04  1.000e-09  1.000e-09  1.0000  6.675e-02  0.000e+00  9.585e-12  3.334e-04  3.259e-04  2.553e-04  2.477e-04
