*** SOLVE (FeasShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  38  8.338e+01  8.338e+01  2.411e-03  1.186e-04  4.000e-09  4.000e-09  0.5000  8.068e-06  0.000e+00  2.403e-03  4.251e-05  4.119e-05  4.466e-05  4.549e-05
  39  8.338e+01  8.338e+01  2.793e-04  9.169e-07  4.000e-08  4.000e-08  1.0000  2.005e-06  0.000e+00  2.773e-04 -8.143e-06 -9.876e-06  2.244e-05  2.071e-05
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  40  8.338e+01  8.338e+01  2.894e-05  9.763e-06  4.000e-07  4.000e-07  1.0000  4.145e-08  0.000e+00  2.890e-05  8.996e-06  8.925e-06  2.052e-05  2.045e-05
*** SOLVE (HybridShoot: 33) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
   0  2.954e+02  3.044e+02  1.775e+04  1.054e+00  1.000e-09  1.000e-09  0.0039  4.731e+01  0.000e+00  3.426e+02 -8.025e+01 -2.954e+02 -8.029e+01 -3.043e+02
   1  2.625e+02  1.150e+03  3.768e+02  2.991e+02  1.000e-09  1.000e-09  0.0312  4.619e+01  0.000e+00  3.306e+02  9.684e+00  3.287e+01  1.065e+01  6.385e+01
   2  2.282e+02  9.008e+02  3.727e+02  2.727e+02  1.000e-09  1.000e-09  0.0625  6.240e+01  0.000e+00  3.103e+02  1.784e+01  3.426e+01  1.829e+01  4.157e+01
   3  2.166e+02  7.232e+02  3.624e+02  2.669e+02  1.000e-09  1.000e-09  0.0312  6.373e+01  0.000e+00  2.987e+02  8.436e+00  1.161e+01  8.887e+00  2.605e+01
   4  1.889e+02  6.064e+02  3.369e+02  2.542e+02  1.000e-09  1.000e-09  0.0625  6.344e+01  0.000e+00  2.735e+02  1.612e+01  2.775e+01  1.810e+01  5.935e+01
   5  1.808e+02  5.672e+02  3.251e+02  2.382e+02  1.000e-09  1.000e-09  0.0312  6.021e+01  0.000e+00  2.648e+02  7.485e+00  8.124e+00  7.925e+00  2.222e+01
   6  1.737e+02  5.165e+02  3.145e+02  2.216e+02  1.000e-09  1.000e-09  0.0312  5.787e+01  0.000e+00  2.566e+02  6.950e+00  7.012e+00  7.310e+00  1.853e+01
   7  1.671e+02  4.814e+02  3.044e+02  2.088e+02  1.000e-09  1.000e-09  0.0312  5.573e+01  0.000e+00  2.487e+02  6.544e+00  6.612e+00  6.870e+00  1.705e+01
   8  1.607e+02  4.509e+02  2.945e+02  1.979e+02  1.000e-09  1.000e-09  0.0312  5.354e+01  0.000e+00  2.409e+02  6.195e+00  6.459e+00  6.500e+00  1.623e+01
   9  1.546e+02  4.246e+02  2.848e+02  1.877e+02  1.000e-09  1.000e-09  0.0312  5.134e+01  0.000e+00  2.334e+02  5.872e+00  6.034e+00  6.159e+00  1.522e+01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  10  1.490e+02  4.020e+02  2.754e+02  1.785e+02  1.000e-09  1.000e-09  0.0312  4.918e+01  0.000e+00  2.262e+02  5.583e+00  5.625e+00  5.853e+00  1.427e+01
  11  1.437e+02  3.818e+02  2.663e+02  1.699e+02  1.000e-09  1.000e-09  0.0312  4.711e+01  0.000e+00  2.192e+02  5.310e+00  5.317e+00  5.564e+00  1.344e+01
  12  1.387e+02  3.632e+02  2.575e+02  1.617e+02  1.000e-09  1.000e-09  0.0312  4.514e+01  0.000e+00  2.124e+02  5.053e+00  5.041e+00  5.292e+00  1.269e+01
  13  1.298e+02  3.322e+02  2.375e+02  1.539e+02  1.000e-09  1.000e-09  0.0625  3.926e+01  0.000e+00  1.983e+02  9.620e+00  8.811e+00  1.068e+01  2.582e+01
  14  1.206e+02  3.075e+02  2.212e+02  1.478e+02  1.000e-09  1.000e-09  0.0625  3.563e+01  0.000e+00  1.856e+02  9.208e+00  9.293e+00  1.007e+01  2.311e+01
  15  1.123e+02  2.784e+02  2.065e+02  1.322e+02  1.000e-09  1.000e-09  0.0625  3.264e+01  0.000e+00  1.739e+02  8.235e+00  8.231e+00  8.973e+00  2.005e+01
  16  1.052e+02  2.526e+02  1.931e+02  1.178e+02  1.000e-09  1.000e-09  0.0625  3.020e+01  0.000e+00  1.629e+02  7.335e+00  7.127e+00  7.972e+00  1.732e+01
  17  9.876e+01  2.297e+02  1.792e+02  1.062e+02  1.000e-09  1.000e-09  0.0625  2.666e+01  0.000e+00  1.525e+02  6.608e+00  6.442e+00  7.245e+00  1.664e+01
  18  8.774e+01  2.191e+02  1.889e+02  9.587e+01  1.000e-09  1.000e-09  0.1250  2.332e+01  0.000e+00  1.656e+02  1.185e+01  1.102e+01  1.100e+01  4.250e+00
  19  8.234e+01  1.756e+02  1.815e+02  8.029e+01  1.000e-09  1.000e-09  0.0625  2.610e+01  0.000e+00  1.554e+02  4.970e+00  5.400e+00  5.209e+00  9.232e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  20  7.777e+01  1.550e+02  1.721e+02  6.999e+01  1.000e-09  1.000e-09  0.0625  2.640e+01  0.000e+00  1.457e+02  4.324e+00  4.567e+00  4.586e+00  8.764e+00
  21  7.101e+01  1.325e+02  1.520e+02  6.274e+01  1.000e-09  1.000e-09  0.1250  2.497e+01  0.000e+00  1.271e+02  7.624e+00  6.764e+00  8.640e+00  1.489e+01
  22  6.600e+01  1.170e+02  1.500e+02  5.212e+01  1.000e-09  1.000e-09  0.1250  3.839e+01  0.000e+00  1.116e+02  6.265e+00  5.009e+00  6.352e+00  5.704e+00
  23  6.428e+01  9.675e+01  1.252e+02  4.424e+01  1.000e-09  1.000e-09  0.1250  2.793e+01  0.000e+00  9.728e+01  5.264e+00  1.714e+00  6.068e+00  8.141e+00
  24  5.924e+01  8.873e+01  1.088e+02  4.305e+01  1.000e-09  1.000e-09  0.1250  2.341e+01  0.000e+00  8.543e+01  5.080e+00  5.045e+00  5.634e+00  9.479e+00
  25  5.318e+01  7.181e+01  8.579e+01  3.374e+01  1.000e-09  1.000e-09  0.2500  1.809e+01  0.000e+00  6.769e+01  7.360e+00  6.055e+00  8.612e+00  1.106e+01
  26  4.538e+01  5.558e+01  6.614e+01  2.214e+01  1.000e-09  1.000e-09  0.5000  1.261e+01  0.000e+00  5.353e+01  7.851e+00  7.807e+00  9.367e+00  1.084e+01
  27  4.298e+01  4.719e+01  5.453e+01  8.507e+00  1.000e-09  1.000e-09  0.5000  2.690e+01  0.000e+00  2.763e+01  2.729e+00  2.396e+00  3.176e+00  3.291e+00
  28  4.147e+01  4.330e+01  3.338e+01  4.760e+00  1.000e-09  1.000e-09  0.5000  2.321e+01  0.000e+00  1.016e+01  1.712e+00  1.507e+00  2.291e+00  2.665e+00
  29  4.134e+01  4.393e+01  4.843e+01  2.593e+00  1.000e-09  1.000e-09  1.0000  1.723e+01  0.000e+00  3.120e+01  1.251e+00  1.368e-01  4.448e-01 -6.691e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  30  4.201e+01  4.314e+01  2.521e+01  2.629e+00  1.000e-09  1.000e-09  1.0000  9.751e+00  0.000e+00  1.546e+01  1.522e+00 -6.747e-01  2.565e+00  3.678e-01
  31  4.157e+01  4.255e+01  2.367e+01  1.816e+00  1.000e-09  1.000e-09  1.0000  1.436e+01  0.000e+00  9.306e+00  7.351e-01  4.421e-01  7.993e-01  5.063e-01
  32  4.441e+01  4.570e+01  6.170e+01  8.553e-02  1.000e-09  1.000e-09  1.0000  2.640e+01  0.000e+00  3.531e+01 -3.794e-01 -2.845e+00 -1.171e+00 -3.637e+00
